frame_idx,volume
474,131.0
475,137.0
476,131.0
477,113.0
478,118.0
479,134.0
480,125.0
481,134.0
482,128.0
483,133.0
484,141.0
485,128.0
486,142.0
487,139.0
488,133.0
489,131.0
490,136.0
491,98.0
492,119.0
493,126.0
494,128.0
495,118.0
496,104.0
497,124.0
498,130.0
499,122.0
500,124.0
501,125.0
502,127.0
503,115.0
504,136.0
505,110.0
506,119.0
507,130.0
508,121.0
509,124.0
510,125.0
511,137.0
512,122.0
513,125.0
514,114.0
515,124.0
516,125.0
517,132.0
518,113.0
519,126.0
520,128.0
521,112.0
522,131.0
523,127.0
524,135.0
525,94.0
526,132.0
527,119.0
528,133.0
529,129.0
530,144.0
531,127.0
532,107.0
533,121.0
534,111.0
535,119.0
536,127.0
537,132.0
538,146.0
539,132.0
540,115.0
541,142.0
542,120.0
543,128.0
544,126.0
545,101.0
546,118.0
547,114.0
548,138.0
549,133.0
550,102.0
551,129.0
552,118.0
553,154.0
554,127.0
555,119.0
556,129.0
557,100.0
558,127.0
559,113.0
560,106.0
561,121.0
562,147.0
563,127.0
564,119.0
565,162.0
566,122.0
567,143.0
568,114.0
569,134.0
570,117.0
571,117.0
572,101.0
573,126.0
574,124.0
575,127.0
576,140.0
577,138.0
578,133.0
579,113.0
580,117.0
581,122.0
582,126.0
583,114.0
584,129.0
585,124.0
586,126.0
587,129.0
588,137.0
589,114.0
590,120.0
591,145.0
592,122.0
593,123.0
594,122.0
595,140.0
596,132.0
597,124.0
598,132.0
599,115.0
600,116.0
601,117.0
602,114.0
603,129.0
604,119.0
605,121.0
606,119.0
607,120.0
608,130.0
609,124.0
610,132.0
611,115.0
612,142.0
613,100.0
614,132.0
615,108.0
616,110.0
617,132.0
618,104.0
619,118.0
620,128.0
621,131.0
622,117.0
623,129.0
624,115.0
625,121.0
626,113.0
627,132.0
628,111.0
629,123.0
630,131.0
631,120.0
632,121.0
633,116.0
634,119.0
635,132.0
636,141.0
637,141.0
638,131.0
639,106.0
640,122.0
641,115.0
642,120.0
643,126.0
644,121.0
645,123.0
646,132.0
647,117.0
648,123.0
649,130.0
650,132.0
651,128.0
652,123.0
653,125.0
654,110.0
655,118.0
656,153.0
657,122.0
658,130.0
659,126.0
660,114.0
661,129.0
662,120.0
663,99.0
664,113.0
665,115.0
666,117.0
667,129.0
668,104.0
669,125.0
670,147.0
671,118.0
672,119.0
673,125.0
674,118.0
675,100.0
676,132.0
677,108.0
678,142.0
679,133.0
680,107.0
681,114.0
682,108.0
683,115.0
684,134.0
685,123.0
686,113.0
687,102.0
688,129.0
689,120.0
690,116.0
691,112.0
692,119.0
693,134.0
694,128.0
695,129.0
696,114.0
697,131.0
698,144.0
699,115.0
700,127.0
701,118.0
702,135.0
703,117.0
704,151.0
705,139.0
706,132.0
707,156.0
708,115.0
709,111.0
710,103.0
711,119.0
712,132.0
713,141.0
714,133.0
715,131.0
716,108.0
717,115.0
718,111.0
719,120.0
720,113.0
721,118.0
722,134.0
723,131.0
724,132.0
725,106.0
726,113.0
727,123.0
728,132.0
729,125.0
730,120.0
731,113.0
732,121.0
733,115.0
734,108.0
735,136.0
736,141.0
737,135.0
738,123.0
739,130.0
740,122.0
741,112.0
742,141.0
743,121.0
744,140.0
745,111.0
746,138.0
747,125.0
748,140.0
749,125.0
750,132.0
751,105.0
752,135.0
753,109.0
754,118.0
755,105.0
756,109.0
757,119.0
758,118.0
759,115.0
760,119.0
761,119.0
762,136.0
763,117.0
764,116.0
765,116.0
766,138.0
767,144.0
768,116.0
769,105.0
770,115.0
771,124.0
772,151.0
773,117.0
774,147.0
775,129.0
776,139.0
777,143.0
778,144.0
779,146.0
780,104.0
781,126.0
782,129.0
783,130.0
784,118.0
785,142.0
786,134.0
787,124.0
788,128.0
789,115.0
790,129.0
791,134.0
792,120.0
793,140.0
794,105.0
795,99.0
796,120.0
797,114.0
798,114.0
799,127.0
800,144.0
801,117.0
802,136.0
803,121.0
804,107.0
805,136.0
806,124.0
807,137.0
808,126.0
809,115.0
810,126.0
811,110.0
812,116.0
813,129.0
814,126.0
815,135.0
816,118.0
817,119.0
818,115.0
819,127.0
820,119.0
821,122.0
822,130.0
823,133.0
824,130.0
825,123.0
826,119.0
827,121.0
828,139.0
829,114.0
830,121.0
831,133.0
832,105.0
833,130.0
834,118.0
835,127.0
836,131.0
837,127.0
838,125.0
839,104.0
840,116.0
841,121.0
842,123.0
843,119.0
844,130.0
845,124.0
846,118.0
847,135.0
848,114.0
849,124.0
850,133.0
851,120.0
852,117.0
853,131.0
854,119.0
855,152.0
856,118.0
857,134.0
858,140.0
859,124.0
860,133.0
861,134.0
862,172.0
863,120.0
864,143.0
865,132.0
866,146.0
867,122.0
868,130.0
869,104.0
870,121.0
871,111.0
872,120.0
873,130.0
874,124.0
875,132.0
876,144.0
877,126.0
878,118.0
879,118.0
880,146.0
881,119.0
882,147.0
883,120.0
884,119.0
885,154.0
886,138.0
887,126.0
888,128.0
889,132.0
890,114.0
891,141.0
892,114.0
893,118.0
894,108.0
895,130.0
896,137.0
897,142.0
898,113.0
899,120.0
900,118.0
901,140.0
902,119.0
903,128.0
904,125.0
905,113.0
906,116.0
907,122.0
908,132.0
909,120.0
910,109.0
911,118.0
912,122.0
913,129.0
914,123.0
915,115.0
916,125.0
917,101.0
918,118.0
919,155.0
920,113.0
921,114.0
922,124.0
923,129.0
924,144.0
925,128.0
926,128.0
927,120.0
928,117.0
929,117.0
930,135.0
931,104.0
932,131.0
933,109.0
934,118.0
935,119.0
936,124.0
937,120.0
938,118.0
939,116.0
940,118.0
941,133.0
942,115.0
943,124.0
944,114.0
945,111.0
946,117.0
947,113.0
948,146.0
949,116.0
950,128.0
951,109.0
952,108.0
953,121.0
954,148.0
955,120.0
956,134.0
957,136.0
958,117.0
959,116.0
960,117.0
961,125.0
962,124.0
963,113.0
964,107.0
965,112.0
966,141.0
967,125.0
968,130.0
969,139.0
970,141.0
971,139.0
972,107.0
973,116.0
974,138.0
975,109.0
976,132.0
977,128.0
978,115.0
979,126.0
980,131.0
981,113.0
982,130.0
983,107.0
984,126.0
985,120.0
986,155.0
987,115.0
988,126.0
989,116.0
990,117.0
991,125.0
992,133.0
993,104.0
994,125.0
995,109.0
996,127.0
997,118.0
998,111.0
999,120.0
1000,118.0
1001,114.0
1002,110.0
1003,124.0
1004,117.0
1005,126.0
1006,118.0
1007,127.0
1008,136.0
1009,123.0
1010,101.0
1011,140.0
1012,103.0
1013,133.0
1014,131.0
1015,115.0
1016,115.0
1017,124.0
1018,112.0
1019,124.0
1020,137.0
1021,130.0
1022,126.0
1023,143.0
1024,130.0
1025,120.0
1026,141.0
1027,118.0
1028,117.0
1029,125.0
1030,112.0
1031,109.0
1032,135.0
1033,109.0
1034,120.0
1035,119.0
1036,120.0
1037,120.0
1038,120.0
1039,122.0
1040,106.0
1041,116.0
1042,110.0
1043,111.0
1044,127.0
1045,132.0
1046,131.0
1047,138.0
1048,111.0
1049,108.0
1050,135.0
1051,137.0
1052,119.0
1053,125.0
1054,123.0
1055,122.0
1056,127.0
1057,137.0
1058,128.0
1059,124.0
1060,122.0
1061,138.0
1062,138.0
1063,116.0
1064,115.0
1065,122.0
1066,139.0
1067,120.0
1068,123.0
1069,112.0
1070,117.0
1071,125.0
1072,114.0
1073,122.0
1074,149.0
1075,124.0
1076,114.0
1077,120.0
1078,136.0
1079,140.0
1080,143.0
1081,124.0
1082,114.0
1083,125.0
1084,121.0
1085,121.0
1086,121.0
1087,117.0
1088,125.0
1089,133.0
1090,134.0
1091,113.0
1092,129.0
1093,128.0
1094,103.0
1095,117.0
1096,144.0
1097,111.0
1098,125.0
1099,113.0
1100,94.0
1101,100.0
1102,107.0
1103,153.0
1104,129.0
1105,110.0
1106,122.0
1107,135.0
1108,113.0
1109,107.0
1110,133.0
1111,116.0
1112,118.0
1113,129.0
1114,136.0
1115,119.0
1116,113.0
1117,123.0
1118,127.0
1119,112.0
1120,120.0
1121,145.0
1122,131.0
1123,128.0
1124,113.0
1125,96.0
1126,120.0
1127,128.0
1128,122.0
1129,114.0
1130,116.0
1131,130.0
1132,113.0
1133,124.0
1134,136.0
1135,129.0
1136,125.0
1137,139.0
1138,102.0
1139,129.0
1140,122.0
1141,122.0
1142,116.0
1143,109.0
1144,106.0
1145,114.0
1146,116.0
1147,124.0
1148,122.0
1149,128.0
1150,121.0
1151,104.0
1152,135.0
1153,123.0
1154,131.0
1155,113.0
1156,126.0
1157,108.0
1158,132.0
1159,102.0
1160,120.0
1161,118.0
1162,121.0
1163,129.0
1164,105.0
1165,123.0
1166,122.0
1167,137.0
1168,121.0
1169,118.0
1170,111.0
1171,112.0
1172,123.0
1173,130.0
1174,127.0
1175,107.0
1176,105.0
1177,147.0
1178,145.0
1179,127.0
1180,113.0
1181,128.0
1182,103.0
1183,118.0
1184,132.0
1185,118.0
1186,120.0
1187,103.0
1188,123.0
1189,126.0
1190,131.0
1191,131.0
1192,111.0
1193,124.0
1194,111.0
1195,144.0
1196,125.0
1197,128.0
1198,118.0
1199,126.0
1200,120.0
1201,118.0
1202,129.0
1203,113.0
1204,115.0
1205,127.0
1206,116.0
1207,106.0
1208,122.0
1209,112.0
1210,122.0
1211,124.0
1212,117.0
1213,114.0
1214,128.0
1215,136.0
1216,128.0
1217,111.0
1218,140.0
1219,109.0
1220,110.0
1221,128.0
1222,108.0
1223,126.0
1224,139.0
1225,111.0
1226,94.0
1227,125.0
1228,118.0
1229,104.0
1230,134.0
1231,123.0
1232,116.0
1233,117.0
1234,129.0
1235,112.0
1236,121.0
1237,131.0
1238,122.0
1239,86.0
1240,122.0
1241,133.0
1242,128.0
1243,125.0
1244,131.0
1245,120.0
1246,140.0
1247,119.0
1248,111.0
1249,112.0
1250,146.0
1251,130.0
1252,109.0
1253,129.0
1254,108.0
1255,123.0
1256,142.0
1257,111.0
1258,123.0
1259,116.0
1260,124.0
1261,122.0
1262,117.0
1263,120.0
1264,128.0
1265,116.0
1266,129.0
1267,136.0
1268,119.0
1269,137.0
1270,108.0
1271,127.0
1272,109.0
1273,147.0
1274,147.0
1275,128.0
1276,122.0
1277,117.0
1278,132.0
1279,132.0
1280,158.0
1281,127.0
1282,151.0
1283,135.0
1284,116.0
1285,147.0
1286,134.0
1287,122.0
1288,137.0
1289,117.0
1290,106.0
1291,128.0
1292,113.0
1293,128.0
1294,120.0
1295,106.0
1296,134.0
1297,135.0
1298,112.0
1299,131.0
1300,109.0
1301,147.0
1302,122.0
1303,127.0
1304,116.0
1305,121.0
1306,127.0
1307,124.0
1308,133.0
1309,136.0
1310,109.0
1311,124.0
1312,135.0
1313,123.0
1314,119.0
1315,142.0
1316,139.0
1317,130.0
1318,131.0
1319,125.0
1320,133.0
1321,117.0
1322,126.0
1323,111.0
1324,134.0
1325,108.0
1326,116.0
1327,118.0
1328,137.0
1329,130.0
1330,117.0
1331,118.0
1332,131.0
1333,106.0
1334,126.0
1335,124.0
1336,112.0
1337,122.0
1338,116.0
1339,109.0
1340,126.0
1341,131.0
1342,145.0
1343,121.0
1344,139.0
1345,120.0
1346,126.0
1347,133.0
1348,118.0
1349,145.0
1350,119.0
1351,109.0
1352,125.0
1353,125.0
1354,101.0
1355,112.0
1356,126.0
1357,139.0
1358,109.0
1359,98.0
1360,137.0
1361,123.0
1362,133.0
1363,125.0
1364,116.0
1365,124.0
1366,119.0
1367,109.0
1368,105.0
1369,137.0
1370,115.0
1371,117.0
1372,120.0
1373,109.0
1374,142.0
1375,115.0
1376,113.0
1377,117.0
1378,112.0
1379,121.0
1380,115.0
1381,135.0
1382,108.0
1383,120.0
1384,134.0
1385,88.0
1386,116.0
1387,112.0
1388,104.0
1389,96.0
1390,132.0
1391,141.0
1392,115.0
1393,131.0
1394,128.0
1395,127.0
1396,133.0
1397,139.0
1398,155.0
1399,112.0
1400,118.0
1401,120.0
1402,117.0
1403,125.0
1404,114.0
1405,110.0
1406,122.0
1407,128.0
1408,146.0
1409,122.0
1410,133.0
1411,118.0
1412,127.0
1413,154.0
1414,140.0
1415,136.0
1416,146.0
1417,127.0
1418,137.0
1419,143.0
1420,102.0
1421,118.0
1422,127.0
1423,145.0
1424,131.0
1425,114.0
1426,110.0
1427,117.0
1428,116.0
1429,120.0
1430,145.0
1431,136.0
1432,119.0
1433,126.0
1434,150.0
1435,139.0
1436,113.0
1437,112.0
1438,108.0
1439,109.0
1440,137.0
1441,105.0
1442,126.0
1443,131.0
1444,106.0
1445,131.0
1446,108.0
1447,114.0
1448,154.0
1449,130.0
1450,131.0
1451,145.0
1452,104.0
1453,123.0
1454,129.0
1455,117.0
1456,125.0
1457,108.0
1458,112.0
1459,110.0
1460,124.0
1461,119.0
1462,129.0
1463,124.0
1464,114.0
1465,144.0
1466,141.0
1467,123.0
1468,137.0
1469,135.0
1470,114.0
1471,125.0
1472,122.0
1473,148.0
1474,123.0
1475,139.0
1476,130.0
1477,132.0
1478,118.0
1479,121.0
1480,117.0
1481,114.0
1482,124.0
1483,131.0
1484,113.0
1485,122.0
1486,107.0
1487,104.0
1488,140.0
1489,123.0
1490,134.0
1491,124.0
1492,116.0
1493,117.0
1494,137.0
1495,125.0
1496,122.0
1497,116.0
1498,119.0
1499,120.0
1500,116.0
1501,114.0
1502,110.0
1503,122.0
1504,130.0
1505,113.0
1506,113.0
1507,148.0
1508,114.0
1509,112.0
1510,124.0
1511,116.0
1512,109.0
1513,128.0
1514,122.0
1515,125.0
1516,118.0
1517,134.0
1518,126.0
1519,132.0
1520,130.0
1521,104.0
1522,124.0
1523,133.0
1524,119.0
1525,126.0
1526,112.0
1527,124.0
1528,124.0
1529,113.0
1530,129.0
1531,130.0
1532,143.0
1533,120.0
1534,126.0
1535,130.0
1536,106.0
1537,118.0
1538,121.0
1539,115.0
1540,116.0
1541,159.0
1542,113.0
1543,132.0
1544,120.0
1545,139.0
1546,113.0
1547,135.0
1548,132.0
1549,134.0
1550,134.0
1551,121.0
1552,128.0
1553,136.0
1554,114.0
1555,151.0
1556,131.0
1557,131.0
1558,132.0
1559,146.0
1560,136.0
1561,123.0
1562,126.0
1563,146.0
1564,128.0
1565,125.0
1566,141.0
1567,127.0
1568,119.0
1569,129.0
1570,123.0
1571,148.0
1572,121.0
1573,104.0
1574,111.0
1575,128.0
1576,118.0
1577,113.0
1578,143.0
1579,125.0
1580,125.0
1581,131.0
1582,124.0
1583,129.0
1584,119.0
1585,143.0
1586,130.0
1587,124.0
1588,105.0
1589,120.0
1590,95.0
1591,113.0
1592,127.0
1593,138.0
1594,115.0
1595,132.0
1596,131.0
1597,119.0
1598,129.0
1599,119.0
1600,126.0
1601,125.0
1602,137.0
1603,133.0
1604,127.0
1605,123.0
1606,127.0
1607,120.0
1608,102.0
1609,113.0
1610,125.0
1611,113.0
1612,112.0
1613,125.0
1614,125.0
1615,137.0
1616,101.0
1617,103.0
1618,121.0
1619,117.0
1620,122.0
1621,112.0
1622,127.0
1623,124.0
1624,124.0
1625,111.0
1626,128.0
1627,120.0
1628,130.0
1629,118.0
1630,111.0
1631,135.0
1632,124.0
1633,121.0
1634,109.0
1635,121.0
1636,115.0
1637,126.0
1638,120.0
1639,127.0
1640,142.0
1641,124.0
1642,123.0
1643,124.0
1644,123.0
1645,129.0
1646,116.0
1647,121.0
1648,140.0
1649,107.0
1650,132.0
1651,133.0
1652,124.0
1653,122.0
1654,118.0
1655,150.0
1656,116.0
1657,120.0
1658,133.0
1659,115.0
1660,125.0
1661,110.0
1662,132.0
1663,101.0
1664,144.0
1665,146.0
1666,112.0
1667,113.0
1668,148.0
1669,113.0
1670,148.0
1671,139.0
1672,128.0
1673,133.0
1674,131.0
1675,121.0
1676,106.0
1677,123.0
1678,126.0
1679,119.0
1680,143.0
1681,122.0
1682,126.0
1683,128.0
1684,140.0
1685,121.0
1686,110.0
1687,110.0
1688,120.0
1689,114.0
1690,130.0
1691,125.0
1692,130.0
1693,117.0
1694,136.0
1695,114.0
1696,115.0
1697,134.0
1698,110.0
1699,127.0
1700,131.0
1701,132.0
1702,107.0
1703,123.0
1704,103.0
1705,126.0
1706,131.0
1707,126.0
1708,116.0
1709,141.0
1710,106.0
1711,120.0
1712,136.0
1713,116.0
1714,117.0
1715,110.0
1716,123.0
1717,117.0
1718,108.0
1719,110.0
1720,125.0
1721,107.0
1722,117.0
1723,126.0
1724,126.0
1725,107.0
1726,137.0
1727,125.0
1728,104.0
1729,121.0
1730,125.0
1731,141.0
1732,130.0
1733,139.0
1734,132.0
1735,112.0
1736,124.0
1737,101.0
1738,125.0
1739,128.0
1740,117.0
1741,133.0
1742,109.0
1743,140.0
1744,116.0
1745,102.0
1746,126.0
1747,134.0
1748,118.0
1749,104.0
1750,124.0
1751,135.0
1752,102.0
1753,112.0
1754,111.0
1755,116.0
1756,132.0
1757,122.0
1758,134.0
1759,125.0
1760,136.0
1761,127.0
1762,124.0
1763,114.0
1764,123.0
1765,137.0
1766,139.0
1767,124.0
1768,117.0
1769,134.0
1770,138.0
1771,141.0
1772,129.0
1773,125.0
1774,107.0
1775,126.0
1776,107.0
1777,117.0
1778,125.0
1779,112.0
1780,122.0
1781,122.0
1782,115.0
1783,124.0
1784,122.0
1785,117.0
1786,117.0
1787,138.0
1788,111.0
1789,108.0
1790,108.0
1791,115.0
1792,109.0
1793,130.0
1794,119.0
1795,144.0
1796,113.0
1797,109.0
1798,114.0
1799,111.0
1800,114.0
1801,135.0
1802,133.0
1803,97.0
1804,122.0
1805,124.0
1806,117.0
1807,131.0
1808,141.0
1809,122.0
1810,108.0
1811,141.0
1812,157.0
1813,111.0
1814,121.0
1815,144.0
1816,111.0
1817,111.0
1818,123.0
1819,124.0
1820,134.0
1821,137.0
1822,120.0
1823,135.0
1824,107.0
1825,138.0
1826,138.0
1827,111.0
1828,111.0
1829,142.0
1830,128.0
1831,126.0
1832,128.0
1833,119.0
1834,116.0
1835,130.0
1836,107.0
1837,152.0
1838,131.0
1839,129.0
1840,117.0
1841,133.0
1842,128.0
1843,119.0
1844,124.0
1845,120.0
1846,128.0
1847,108.0
1848,109.0
1849,117.0
1850,131.0
1851,121.0
1852,133.0
1853,119.0
1854,117.0
1855,120.0
1856,136.0
1857,120.0
1858,142.0
1859,128.0
1860,117.0
1861,125.0
1862,139.0
1863,118.0
1864,116.0
1865,141.0
1866,125.0
1867,133.0
1868,133.0
1869,139.0
1870,119.0
1871,128.0
1872,134.0
1873,111.0
1874,117.0
1875,126.0
1876,116.0
1877,113.0
1878,130.0
1879,118.0
1880,111.0
1881,126.0
1882,131.0
1883,125.0
1884,129.0
1885,103.0
1886,128.0
1887,119.0
1888,109.0
1889,119.0
1890,125.0
1891,112.0
1892,134.0
1893,128.0
1894,124.0
1895,132.0
1896,144.0
1897,123.0
1898,114.0
1899,130.0
1900,137.0
1901,114.0
1902,112.0
1903,143.0
1904,115.0
1905,123.0
1906,112.0
1907,112.0
1908,115.0
1909,117.0
1910,119.0
1911,121.0
1912,124.0
1913,134.0
1914,140.0
1915,144.0
1916,131.0
1917,148.0
1918,122.0
1919,129.0
1920,120.0
1921,123.0
1922,133.0
1923,123.0
1924,130.0
1925,125.0
1926,119.0
1927,113.0
1928,147.0
1929,132.0
1930,125.0
1931,119.0
1932,105.0
1933,119.0
1934,137.0
1935,119.0
1936,119.0
1937,120.0
1938,139.0
1939,114.0
1940,108.0
1941,152.0
1942,113.0
1943,112.0
1944,130.0
1945,117.0
1946,122.0
1947,129.0
1948,120.0
1949,127.0
1950,116.0
1951,125.0
1952,118.0
1953,123.0
1954,112.0
1955,140.0
1956,118.0
1957,117.0
1958,146.0
1959,145.0
1960,142.0
1961,118.0
1962,124.0
1963,134.0
1964,114.0
1965,136.0
1966,138.0
1967,124.0
1968,112.0
1969,106.0
1970,124.0
1971,123.0
1972,121.0
1973,132.0
1974,122.0
1975,119.0
1976,99.0
1977,121.0
1978,135.0
1979,120.0
1980,112.0
1981,125.0
1982,105.0
1983,140.0
1984,115.0
1985,122.0
1986,112.0
1987,125.0
1988,126.0
1989,126.0
1990,111.0
1991,153.0
1992,128.0
1993,116.0
1994,131.0
1995,126.0
1996,135.0
1997,118.0
1998,140.0
1999,114.0
2000,119.0
2001,127.0
2002,99.0
2003,142.0
2004,140.0
2005,127.0
2006,132.0
2007,123.0
2008,130.0
2009,137.0
2010,120.0
2011,128.0
2012,126.0
2013,127.0
2014,145.0
2015,142.0
2016,139.0
2017,124.0
2018,130.0
2019,120.0
2020,120.0
2021,113.0
2022,117.0
2023,142.0
2024,130.0
2025,95.0
2026,113.0
2027,118.0
2028,116.0
2029,112.0
2030,120.0
2031,110.0
2032,128.0
2033,112.0
2034,106.0
2035,122.0
2036,118.0
2037,121.0
2038,124.0
2039,144.0
2040,119.0
2041,117.0
2042,141.0
2043,171.0
2044,147.0
2045,133.0
2046,121.0
2047,117.0
2048,116.0
2049,115.0
2050,100.0
2051,131.0
2052,128.0
2053,125.0
2054,120.0
2055,121.0
2056,118.0
2057,150.0
2058,110.0
2059,140.0
2060,137.0
2061,144.0
2062,140.0
2063,134.0
2064,168.0
2065,149.0
2066,143.0
2067,154.0
2068,139.0
2069,136.0
2070,155.0
2071,144.0
2072,166.0
2073,157.0
2074,126.0
2075,157.0
2076,134.0
2077,126.0
2078,137.0
2079,151.0
2080,143.0
2081,148.0
2082,150.0
2083,149.0
2084,126.0
2085,140.0
2086,125.0
2087,135.0
2088,147.0
2089,150.0
2090,178.0
2091,134.0
2092,129.0
2093,148.0
2094,148.0
2095,110.0
2096,174.0
2097,146.0
2098,130.0
2099,159.0
2100,148.0
2101,117.0
2102,127.0
2103,157.0
2104,141.0
2105,136.0
2106,152.0
2107,137.0
2108,145.0
2109,128.0
2110,109.0
2111,131.0
2112,118.0
2113,121.0
2114,129.0
2115,113.0
2116,117.0
2117,121.0
2118,146.0
2119,107.0
2120,111.0
2121,106.0
2122,116.0
2123,102.0
2124,138.0
2125,132.0
2126,123.0
2127,122.0
2128,110.0
2129,144.0
2130,93.0
2131,137.0
2132,130.0
2133,115.0
2134,120.0
2135,134.0
2136,113.0
2137,120.0
2138,96.0
2139,136.0
2140,139.0
